Component,Name,Start_Time,End_Time,Total_Time,Assembly_Time,Main_Assembly_Time,Transport_Time,Status,Transport_Delay
Processor,Processor_5,0,2875.7656998804705,2875.7656998804705,5,7,6,Success,-2857.7656998804705
Processor,Processor_5,0,2889.462793079261,2889.462793079261,5,6,7,Success,-2871.462793079261
Processor,Processor_5,0,2903.388979532129,2903.388979532129,5,4,8,Success,-2886.388979532129
GraphicsCard,GraphicsCard_5,0,2913.971653554788,2913.971653554788,5,7,2,Success,-2899.971653554788
GraphicsCard,GraphicsCard_5,0,2924.9182979478824,2924.9182979478824,5,7,3,Success,-2909.9182979478824
GraphicsCard,GraphicsCard_5,0,2933.181516181738,2933.181516181738,5,3,4,Success,-2921.181516181738
GraphicsCard,GraphicsCard_5,0,2946.6523971012525,2946.6523971012525,5,7,5,Success,-2929.6523971012525
GraphicsCard,GraphicsCard_5,0,2959.5198619895928,2959.5198619895928,5,6,6,Success,-2942.5198619895928
GraphicsCard,GraphicsCard_5,0,2973.7480372815025,2973.7480372815025,5,6,7,Success,-2955.7480372815025
GraphicsCard,GraphicsCard_5,0,2984.916328598311,2984.916328598311,5,3,8,Success,-2968.916328598311
Storage,Storage_5,0,2993.889983882319,2993.889983882319,5,6,2,Success,-2980.889983882319
Storage,Storage_5,0,3002.6688964219543,3002.6688964219543,5,5,3,Success,-2989.6688964219543
Storage,Storage_5,0,3011.2500040061436,3011.2500040061436,5,4,4,Success,-2998.2500040061436
Storage,Storage_5,0,3024.1859463278834,3024.1859463278834,5,6,5,Success,-3008.1859463278834
Storage,Storage_5,0,3032.847052391799,3032.847052391799,5,2,6,Success,-3019.847052391799
Storage,Storage_5,0,3045.586769176761,3045.586769176761,5,4,7,Success,-3029.586769176761
Box,Box_5,0,3053.3025640686465,3053.3025640686465,5,5,2,Success,-3041.3025640686465
Box,Box_5,0,3060.551945368306,3060.551945368306,5,3,3,Success,-3049.551945368306
Box,Box_5,0,3067.9843983173178,3067.9843983173178,5,2,4,Success,-3056.9843983173178
Box,Box_5,0,3076.040422417573,3076.040422417573,5,2,5,Success,-3064.040422417573
Box,Box_5,0,3089.5820766119327,3089.5820766119327,5,6,6,Success,-3072.5820766119327
Box,Box_5,0,3103.8112272631915,3103.8112272631915,5,7,7,Success,-3084.8112272631915
PowerSupply,PowerSupply_5,0,3113.755463136297,3113.755463136297,5,6,2,Success,-3100.755463136297
PowerSupply,PowerSupply_5,0,3123.466548148067,3123.466548148067,5,6,3,Success,-3109.466548148067
PowerSupply,PowerSupply_5,0,3131.14775098187,3131.14775098187,5,2,4,Success,-3120.14775098187
PowerSupply,PowerSupply_5,0,3142.5030625665436,3142.5030625665436,5,6,5,Success,-3126.5030625665436
PowerSupply,PowerSupply_5,0,3154.7948468731734,3154.7948468731734,5,5,6,Success,-3138.7948468731734
PowerSupply,PowerSupply_5,0,3169.117518281225,3169.117518281225,5,6,7,Success,-3151.117518281225
PowerSupply,PowerSupply_5,0,3181.198690034022,3181.198690034022,5,3,8,Success,-3165.198690034022
RAM,RAM_5,0,3187.8048123220287,3187.8048123220287,5,3,2,Success,-3177.8048123220287
RAM,RAM_5,0,3193.0295547572737,3193.0295547572737,5,2,3,Success,-3183.0295547572737
RAM,RAM_5,0,3203.8874060483126,3203.8874060483126,5,5,4,Success,-3189.8874060483126
RAM,RAM_5,0,3215.8670295746188,3215.8670295746188,5,6,5,Success,-3199.8670295746188
RAM,RAM_5,0,3228.5224927756085,3228.5224927756085,5,6,6,Success,-3211.5224927756085
RAM,RAM_5,0,3242.165787097515,3242.165787097515,5,5,7,Success,-3225.165787097515
RAM,RAM_5,0,3256.5908948094934,3256.5908948094934,5,6,8,Success,-3237.5908948094934
Motherboard,Motherboard_5,0,3263.525445222495,3263.525445222495,5,3,2,Success,-3253.525445222495
Motherboard,Motherboard_5,0,3271.81442785821,3271.81442785821,5,4,3,Success,-3259.81442785821
Motherboard,Motherboard_5,0,3281.0328228048015,3281.0328228048015,5,5,4,Success,-3267.0328228048015
Motherboard,Motherboard_5,0,3289.505535005865,3289.505535005865,5,2,6,Success,-3276.505535005865
Motherboard,Motherboard_5,0,3301.2271874181965,3301.2271874181965,5,4,7,Success,-3285.2271874181965
Motherboard,Motherboard_5,0,3316.2876760884683,3316.2876760884683,5,7,8,Success,-3296.2876760884683
CoolingSystem,CoolingSystem_5,0,3326.0904578463606,3326.0904578463606,5,6,2,Success,-3313.0904578463606
CoolingSystem,CoolingSystem_5,0,3331.347572726201,3331.347572726201,5,2,3,Success,-3321.347572726201
CoolingSystem,CoolingSystem_5,0,3339.029989280935,3339.029989280935,5,2,4,Success,-3328.029989280935
CoolingSystem,CoolingSystem_5,0,3348.5848552237294,3348.5848552237294,5,4,5,Success,-3334.5848552237294
CoolingSystem,CoolingSystem_5,0,3359.3195827269947,3359.3195827269947,5,4,6,Success,-3344.3195827269947
CoolingSystem,CoolingSystem_5,0,3370.623475368029,3370.623475368029,5,3,7,Success,-3355.623475368029
CoolingSystem,CoolingSystem_5,0,3382.7062909805654,3382.7062909805654,5,4,8,Success,-3365.7062909805654
Processor,Processor_6,0,3390.293380202533,3390.293380202533,6,5,2,Success,-3377.293380202533
Processor,Processor_6,0,3397.64166435484,3397.64166435484,6,4,3,Success,-3384.64166435484
Processor,Processor_6,0,3405.317593991801,3405.317593991801,6,3,4,Success,-3392.317593991801
Processor,Processor_6,0,3413.68884781213,3413.68884781213,6,3,5,Success,-3399.68884781213
Processor,Processor_6,0,3422.980804422392,3422.980804422392,6,3,6,Success,-3407.980804422392
Processor,Processor_6,0,3437.211954617183,3437.211954617183,6,6,7,Success,-3418.211954617183
Processor,Processor_6,0,3452.598905734669,3452.598905734669,6,6,8,Success,-3432.598905734669
GraphicsCard,GraphicsCard_6,0,3458.897144455496,3458.897144455496,6,4,2,Success,-3446.897144455496
GraphicsCard,GraphicsCard_6,0,3470.3685301770242,3470.3685301770242,6,7,3,Success,-3454.3685301770242
GraphicsCard,GraphicsCard_6,0,3482.158173630655,3482.158173630655,6,6,4,Success,-3466.158173630655
GraphicsCard,GraphicsCard_6,0,3493.5895334728793,3493.5895334728793,6,5,5,Success,-3477.5895334728793
GraphicsCard,GraphicsCard_6,0,3504.384923095393,3504.384923095393,6,3,6,Success,-3489.384923095393
GraphicsCard,GraphicsCard_6,0,3516.8830467602643,3516.8830467602643,6,4,7,Success,-3499.8830467602643
GraphicsCard,GraphicsCard_6,0,3527.9023160059432,3527.9023160059432,6,3,8,Success,-3510.9023160059432
Storage,Storage_6,0,3534.6983095311257,3534.6983095311257,6,4,2,Success,-3522.6983095311257
Storage,Storage_6,0,3540.2067534568023,3540.2067534568023,6,2,3,Success,-3529.2067534568023
Storage,Storage_6,0,3550.8912435768075,3550.8912435768075,6,6,4,Success,-3534.8912435768075
Storage,Storage_6,0,3560.1332420715585,3560.1332420715585,6,3,5,Success,-3546.1332420715585
Storage,Storage_6,0,3574.040597590693,3574.040597590693,6,6,6,Success,-3556.040597590693
Storage,Storage_6,0,3586.739427632822,3586.739427632822,6,5,7,Success,-3568.739427632822
Storage,Storage_6,0,3600.747949212313,3600.747949212313,6,6,8,Success,-3580.747949212313
Box,Box_6,0,3609.313283769434,3609.313283769434,6,6,2,Success,-3595.313283769434
Box,Box_6,0,3616.8950397344092,3616.8950397344092,6,3,3,Success,-3604.8950397344092
Box,Box_6,0,3628.425174387348,3628.425174387348,6,7,4,Success,-3611.425174387348
Box,Box_6,0,3637.6050952659944,3637.6050952659944,6,4,5,Success,-3622.6050952659944
Box,Box_6,0,3650.8723957299885,3650.8723957299885,6,7,6,Success,-3631.8723957299885
Box,Box_6,0,3663.4782097821926,3663.4782097821926,6,3,8,Success,-3646.4782097821926
PowerSupply,PowerSupply_6,0,3673.4252282920975,3673.4252282920975,6,6,2,Success,-3659.4252282920975
PowerSupply,PowerSupply_6,0,3679.0362400186054,3679.0362400186054,6,2,3,Success,-3668.0362400186054
PowerSupply,PowerSupply_6,0,3689.8348669267116,3689.8348669267116,6,6,4,Success,-3673.8348669267116
PowerSupply,PowerSupply_6,0,3698.476889629804,3698.476889629804,6,3,5,Success,-3684.476889629804
PowerSupply,PowerSupply_6,0,3711.592153685656,3711.592153685656,6,7,6,Success,-3692.592153685656
PowerSupply,PowerSupply_6,0,3724.3940248047056,3724.3940248047056,6,4,7,Success,-3707.3940248047056
RAM,RAM_6,0,3733.806252865719,3733.806252865719,6,7,2,Success,-3718.806252865719
RAM,RAM_6,0,3741.098165667324,3741.098165667324,6,4,3,Success,-3728.098165667324
RAM,RAM_6,0,3751.8066323849853,3751.8066323849853,6,6,4,Success,-3735.8066323849853
RAM,RAM_6,0,3761.1228251096522,3761.1228251096522,6,4,5,Success,-3746.1228251096522
RAM,RAM_6,0,3770.6771504933495,3770.6771504933495,6,3,6,Success,-3755.6771504933495
RAM,RAM_6,0,3783.79648725747,3783.79648725747,6,6,7,Success,-3764.79648725747
RAM,RAM_6,0,3796.285284477482,3796.285284477482,6,3,8,Success,-3779.285284477482
Motherboard,Motherboard_6,0,3803.5954130025884,3803.5954130025884,6,5,2,Success,-3790.5954130025884
Motherboard,Motherboard_6,0,3812.2460874046833,3812.2460874046833,6,5,3,Success,-3798.2460874046833
Motherboard,Motherboard_6,0,3820.5371611427736,3820.5371611427736,6,4,4,Success,-3806.5371611427736
Motherboard,Motherboard_6,0,3832.6454902661953,3832.6454902661953,6,7,5,Success,-3814.6454902661953
Motherboard,Motherboard_6,0,3845.824381046329,3845.824381046329,6,7,6,Success,-3826.824381046329
Motherboard,Motherboard_6,0,3857.6847479236885,3857.6847479236885,6,4,7,Success,-3840.6847479236885
Motherboard,Motherboard_6,0,3872.1459685676477,3872.1459685676477,6,6,8,Success,-3852.1459685676477
CoolingSystem,CoolingSystem_6,0,3882.881489018327,3882.881489018327,6,6,3,Success,-3867.881489018327
CoolingSystem,CoolingSystem_6,0,3893.429590591845,3893.429590591845,6,6,4,Success,-3877.429590591845
CoolingSystem,CoolingSystem_6,0,3905.563790402743,3905.563790402743,6,7,5,Success,-3887.563790402743
CoolingSystem,CoolingSystem_6,0,3915.2828366829576,3915.2828366829576,6,3,6,Success,-3900.2828366829576
CoolingSystem,CoolingSystem_6,0,3927.942771537585,3927.942771537585,6,5,7,Success,-3909.942771537585
CoolingSystem,CoolingSystem_6,0,3942.6869911650906,3942.6869911650906,6,5,8,Success,-3923.6869911650906
Processor,Processor_3,0,3952.8060491781284,3952.8060491781284,3,5,4,Success,-3940.8060491781284
Processor,Processor_3,0,3966.594891060381,3966.594891060381,3,5,8,Success,-3950.594891060381
GraphicsCard,GraphicsCard_3,0,3972.9853595669215,3972.9853595669215,3,3,3,Success,-3963.9853595669215
GraphicsCard,GraphicsCard_3,0,3985.9429014352936,3985.9429014352936,3,5,6,Success,-3971.9429014352936
Storage,Storage_3,0,3996.544260839631,3996.544260839631,3,6,4,Success,-3983.544260839631
RAM,RAM_3,0,4004.4521102970366,4004.4521102970366,3,3,4,Success,-3994.4521102970366
Motherboard,Motherboard_3,0,4015.7039449640483,4015.7039449640483,3,5,5,Success,-4002.7039449640483
CoolingSystem,CoolingSystem_2,0,4022.9658942184356,4022.9658942184356,2,5,2,Success,-4013.9658942184356
Processor,Processor_7,0,4029.0342896119964,4029.0342896119964,7,4,2,Success,-4016.0342896119964
Processor,Processor_7,0,4039.86194891287,4039.86194891287,7,6,3,Success,-4023.86194891287
Processor,Processor_7,0,4048.303028126942,4048.303028126942,7,3,4,Success,-4034.303028126942
Processor,Processor_7,0,4057.680302912465,4057.680302912465,7,3,5,Success,-4042.680302912465
Processor,Processor_7,0,4067.4701210587987,4067.4701210587987,7,2,6,Success,-4052.4701210587987
Processor,Processor_7,0,4081.4103522332957,4081.4103522332957,7,5,7,Success,-4062.4103522332957
Processor,Processor_7,0,4095.032800799377,4095.032800799377,7,4,8,Success,-4076.032800799377
GraphicsCard,GraphicsCard_7,0,4104.807254962173,4104.807254962173,7,7,2,Success,-4088.807254962173
GraphicsCard,GraphicsCard_7,0,4110.64297830697,4110.64297830697,7,2,3,Success,-4098.64297830697
GraphicsCard,GraphicsCard_7,0,4119.803465541385,4119.803465541385,7,5,4,Success,-4103.803465541385
GraphicsCard,GraphicsCard_7,0,4127.8099248861245,4127.8099248861245,7,3,5,Success,-4112.8099248861245
GraphicsCard,GraphicsCard_7,0,4142.257036353895,4142.257036353895,7,7,6,Success,-4122.257036353895
GraphicsCard,GraphicsCard_7,0,4153.306699899704,4153.306699899704,7,3,7,Success,-4136.306699899704
GraphicsCard,GraphicsCard_7,0,4166.974333267045,4166.974333267045,7,4,8,Success,-4147.974333267045
Storage,Storage_7,0,4174.548304737566,4174.548304737566,7,4,2,Success,-4161.548304737566
Storage,Storage_7,0,4182.9878538889625,4182.9878538889625,7,4,3,Success,-4168.9878538889625
Storage,Storage_7,0,4194.402508139304,4194.402508139304,7,6,4,Success,-4177.402508139304
Storage,Storage_7,0,4205.628320195058,4205.628320195058,7,5,5,Success,-4188.628320195058
Storage,Storage_7,0,4217.995992044807,4217.995992044807,7,4,7,Success,-4199.995992044807
Storage,Storage_7,0,4229.219752170236,4229.219752170236,7,3,8,Success,-4211.219752170236
Box,Box_7,0,4233.947886131862,4233.947886131862,7,2,2,Success,-4222.947886131862
Box,Box_7,0,4243.099094143658,4243.099094143658,7,6,3,Success,-4227.099094143658
Box,Box_7,0,4252.32668302555,4252.32668302555,7,5,4,Success,-4236.32668302555
Box,Box_7,0,4263.937044166908,4263.937044166908,7,5,5,Success,-4246.937044166908
Box,Box_7,0,4276.294631823007,4276.294631823007,7,5,6,Success,-4258.294631823007
Box,Box_7,0,4287.786215748673,4287.786215748673,7,3,7,Success,-4270.786215748673
Box,Box_7,0,4298.813560975547,4298.813560975547,7,3,8,Success,-4280.813560975547
PowerSupply,PowerSupply_7,0,4305.519687713978,4305.519687713978,7,4,2,Success,-4292.519687713978
PowerSupply,PowerSupply_7,0,4313.239387269492,4313.239387269492,7,3,3,Success,-4300.239387269492
PowerSupply,PowerSupply_7,0,4323.810869373436,4323.810869373436,7,6,4,Success,-4306.810869373436
PowerSupply,PowerSupply_7,0,4333.828752205892,4333.828752205892,7,5,5,Success,-4316.828752205892
PowerSupply,PowerSupply_7,0,4343.260022510629,4343.260022510629,7,2,6,Success,-4328.260022510629
PowerSupply,PowerSupply_7,0,4357.195059338141,4357.195059338141,7,5,7,Success,-4338.195059338141
PowerSupply,PowerSupply_7,0,4373.315974228312,4373.315974228312,7,7,8,Success,-4351.315974228312
RAM,RAM_7,0,4381.93156073424,4381.93156073424,7,5,2,Success,-4367.93156073424
RAM,RAM_7,0,4393.258927648552,4393.258927648552,7,7,3,Success,-4376.258927648552
RAM,RAM_7,0,4405.725323403527,4405.725323403527,7,7,4,Success,-4387.725323403527
RAM,RAM_7,0,4416.942525875648,4416.942525875648,7,5,6,Success,-4398.942525875648
RAM,RAM_7,0,4428.135568420913,4428.135568420913,7,4,7,Success,-4410.135568420913
RAM,RAM_7,0,4441.228326641741,4441.228326641741,7,5,8,Success,-4421.228326641741
Motherboard,Motherboard_7,0,4450.260099933957,4450.260099933957,7,6,2,Success,-4435.260099933957
Motherboard,Motherboard_7,0,4458.200099565311,4458.200099565311,7,3,4,Success,-4444.200099565311
Motherboard,Motherboard_7,0,4469.771076634583,4469.771076634583,7,6,5,Success,-4451.771076634583
Motherboard,Motherboard_7,0,4481.536867812427,4481.536867812427,7,5,6,Success,-4463.536867812427
Motherboard,Motherboard_7,0,4496.169791363933,4496.169791363933,7,6,7,Success,-4476.169791363933
Motherboard,Motherboard_7,0,4510.111468827003,4510.111468827003,7,5,8,Success,-4490.111468827003
CoolingSystem,CoolingSystem_7,0,4515.702522622916,4515.702522622916,7,2,2,Success,-4504.702522622916
CoolingSystem,CoolingSystem_7,0,4522.468657085212,4522.468657085212,7,3,3,Success,-4509.468657085212
CoolingSystem,CoolingSystem_7,0,4532.963209780326,4532.963209780326,7,5,4,Success,-4516.963209780326
CoolingSystem,CoolingSystem_7,0,4545.61886073453,4545.61886073453,7,6,5,Success,-4527.61886073453
CoolingSystem,CoolingSystem_7,0,4557.001690216985,4557.001690216985,7,3,7,Success,-4540.001690216985
CoolingSystem,CoolingSystem_7,0,4568.796859185929,4568.796859185929,7,2,8,Success,-4551.796859185929
Processor,Processor_8,0,4578.695662416502,4578.695662416502,8,6,2,Success,-4562.695662416502
Processor,Processor_8,0,4588.673465162708,4588.673465162708,8,5,3,Success,-4572.673465162708
Processor,Processor_8,0,4600.595282372837,4600.595282372837,8,6,4,Success,-4582.595282372837
Processor,Processor_8,0,4613.1981550373375,4613.1981550373375,8,6,6,Success,-4593.1981550373375
Processor,Processor_8,0,4624.40395348953,4624.40395348953,8,4,7,Success,-4605.40395348953
Processor,Processor_8,0,4636.693660784899,4636.693660784899,8,4,8,Success,-4616.693660784899
GraphicsCard,GraphicsCard_8,0,4641.806407353679,4641.806407353679,8,2,2,Success,-4629.806407353679
GraphicsCard,GraphicsCard_8,0,4649.212040840381,4649.212040840381,8,3,3,Success,-4635.212040840381
GraphicsCard,GraphicsCard_8,0,4658.363324457869,4658.363324457869,8,4,4,Success,-4642.363324457869
GraphicsCard,GraphicsCard_8,0,4670.3241066589335,4670.3241066589335,8,6,5,Success,-4651.3241066589335
GraphicsCard,GraphicsCard_8,0,4682.746084259483,4682.746084259483,8,6,6,Success,-4662.746084259483
GraphicsCard,GraphicsCard_8,0,4694.6307168672665,4694.6307168672665,8,3,7,Success,-4676.6307168672665
GraphicsCard,GraphicsCard_8,0,4706.209364301101,4706.209364301101,8,3,8,Success,-4687.209364301101
Storage,Storage_8,0,4712.509598604707,4712.509598604707,8,4,2,Success,-4698.509598604707
Storage,Storage_8,0,4717.915880555264,4717.915880555264,8,2,3,Success,-4704.915880555264
Storage,Storage_8,0,4728.988830707507,4728.988830707507,8,6,4,Success,-4710.988830707507
Storage,Storage_8,0,4741.185547836687,4741.185547836687,8,6,5,Success,-4722.185547836687
Storage,Storage_8,0,4755.167656583559,4755.167656583559,8,5,8,Success,-4734.167656583559
Box,Box_8,0,4762.8639131133805,4762.8639131133805,8,5,2,Success,-4747.8639131133805
Box,Box_8,0,4773.537057534756,4773.537057534756,8,6,3,Success,-4756.537057534756
Box,Box_8,0,4782.5237919013325,4782.5237919013325,8,3,5,Success,-4766.5237919013325
Box,Box_8,0,4795.610070873401,4795.610070873401,8,6,6,Success,-4775.610070873401
Box,Box_8,0,4805.699905876462,4805.699905876462,8,2,7,Success,-4788.699905876462
Box,Box_8,0,4820.860616738191,4820.860616738191,8,7,8,Success,-4797.860616738191
PowerSupply,PowerSupply_8,0,4827.384407701534,4827.384407701534,8,4,2,Success,-4813.384407701534
PowerSupply,PowerSupply_8,0,4834.057018635114,4834.057018635114,8,2,3,Success,-4821.057018635114
PowerSupply,PowerSupply_8,0,4842.457151051532,4842.457151051532,8,3,4,Success,-4827.457151051532
PowerSupply,PowerSupply_8,0,4851.920916874788,4851.920916874788,8,3,5,Success,-4835.920916874788
PowerSupply,PowerSupply_8,0,4864.524326539342,4864.524326539342,8,6,6,Success,-4844.524326539342
PowerSupply,PowerSupply_8,0,4878.312984554776,4878.312984554776,8,6,7,Success,-4857.312984554776
PowerSupply,PowerSupply_8,0,4889.774131647232,4889.774131647232,8,3,8,Success,-4870.774131647232
RAM,RAM_8,0,4895.242836333467,4895.242836333467,8,3,2,Success,-4882.242836333467
RAM,RAM_8,0,4900.826762484547,4900.826762484547,8,2,3,Success,-4887.826762484547
RAM,RAM_8,0,4911.974442789182,4911.974442789182,8,6,5,Success,-4892.974442789182
RAM,RAM_8,0,4921.408945952658,4921.408945952658,8,3,6,Success,-4904.408945952658
RAM,RAM_8,0,4934.236322647305,4934.236322647305,8,4,7,Success,-4915.236322647305
RAM,RAM_8,0,4947.5211042841365,4947.5211042841365,8,5,8,Success,-4926.5211042841365
Motherboard,Motherboard_8,0,4956.949130393791,4956.949130393791,8,6,2,Success,-4940.949130393791
Motherboard,Motherboard_8,0,4966.12449513899,4966.12449513899,8,5,3,Success,-4950.12449513899
Motherboard,Motherboard_8,0,4977.722767276526,4977.722767276526,8,7,4,Success,-4958.722767276526
Motherboard,Motherboard_8,0,4988.262100379271,4988.262100379271,8,5,5,Success,-4970.262100379271
Motherboard,Motherboard_8,0,5000.9848050970095,5000.9848050970095,8,6,6,Success,-4980.9848050970095
Motherboard,Motherboard_8,0,5010.6743643004265,5010.6743643004265,8,2,7,Success,-4993.6743643004265
CoolingSystem,CoolingSystem_8,0,5017.427738361989,5017.427738361989,8,3,3,Success,-5003.427738361989
